Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
473,Chelsea,2018-01-20,1.3,485,4,3,50,528,7,2562,26,485,@,Brighton,eng Premier League,W 4-0,4,0,+4,58,4,0,0,0,1.3,1.3,+0.5,+0.5,1.0,0.9,+2.7,+2.7,+2.0,0.09,14,0.29,0.40,10,71.4,20.4,3,485,571,84.9,10,26,10,1,47,7842,2718,238,260,91.5,189,208,90.9,36,65,55.4,26,19,1,3,0,3,0,7,7,0,0,0,0,0,408,2562,1453,31,21,8,9,7,485,47,485,47,408,2562,1453,31,21,8,9,7,13,4,5,7,1,4,12,33.3,8,10,2,8,9,22,27,1,528,43,13,1,4,10,20,3,1,1,0,0,10,3,20,0,0,0,0,50,Match Report
474,West Brom,2018-01-20,1.1,252,8,3,61,348,2,1346,25,251,@,Everton,eng Premier League,D 1-1,1,1,0,44,1,0,0,0,1.1,1.1,0.0,0.0,1.0,0.5,-0.1,-0.1,0.0,0.07,15,0.07,0.20,5,33.3,19.0,0,252,406,62.1,12,24,8,3,26,4682,2513,122,165,73.9,85,129,65.9,36,84,42.9,25,14,4,3,1,0,3,2,2,0,0,0,0,0,221,1346,577,12,12,6,18,20,251,26,251,26,221,1346,577,12,12,6,18,20,15,8,3,10,2,7,15,46.7,8,19,3,16,15,30,23,0,348,58,15,1,0,18,31,3,1,2,0,0,13,3,12,0,0,0,0,61,Match Report
475,Stoke City,2018-01-20,1.0,231,15,3,58,331,4,1372,19,230,,Huddersfield,eng Premier League,W 2-0,2,0,+2,49,2,0,0,0,1.0,1.0,+0.7,+0.7,0.9,0.3,+1.0,+1.0,+1.1,0.09,11,0.18,0.33,6,54.5,15.1,0,231,391,59.1,9,29,4,2,34,4722,2659,86,126,68.3,97,134,72.4,46,102,45.1,19,15,1,1,1,0,1,4,4,0,0,0,0,0,242,1372,624,16,8,8,24,10,230,34,230,34,242,1372,624,16,8,8,24,10,22,15,12,9,1,9,16,56.3,7,12,0,12,17,39,26,0,331,50,10,0,3,15,29,3,2,0,1,10,7,3,12,10,0,0,0,58,Match Report
476,Newcastle Utd,2018-01-20,1.0,128,13,3,34,175,2,852,11,126,@,Manchester City,eng Premier League,L 1-3,1,3,-2,20,1,0,0,0,1.0,1.0,-1.1,-0.3,0.8,0.4,0.0,0.0,+0.2,0.17,6,0.17,0.25,4,66.7,15.3,0,128,220,58.2,3,15,2,1,16,2687,1447,50,67,74.6,48,68,70.6,25,64,39.1,11,4,1,2,1,1,2,2,2,0,0,0,0,0,137,852,502,7,3,3,14,14,126,16,126,16,137,852,502,7,3,3,14,14,18,13,10,7,1,6,28,21.4,22,13,2,11,19,37,46,0,175,43,9,3,0,7,16,0,0,0,0,2,10,3,22,2,0,1,0,34,Match Report
477,Tottenham,2018-01-21,1.2,430,10,3,62,487,2,1955,30,424,@,Southampton,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,1.2,1.2,+0.4,+0.4,0.9,1.3,-0.2,-0.2,+0.1,0.07,17,0.06,0.50,2,11.8,17.5,0,430,542,79.3,15,40,12,3,55,8160,3156,165,194,85.1,210,245,85.7,48,79,60.8,30,27,2,0,1,0,0,2,1,1,0,0,0,0,322,1955,1001,22,17,4,16,11,424,53,424,53,322,1955,1001,22,17,4,16,11,16,10,7,7,2,3,13,23.1,10,10,1,9,11,27,18,1,487,54,10,1,3,24,24,9,5,2,0,1,18,3,15,1,0,0,1,62,Match Report
478,Southampton,2018-01-21,0.8,261,16,3,63,331,0,1294,15,260,,Tottenham,eng Premier League,D 1-1,1,1,0,41,0,0,0,0,0.8,0.8,-0.4,-0.4,0.7,0.6,-0.8,-0.8,-0.7,0.08,10,0.00,0.00,4,40.0,22.3,0,261,384,68.0,8,24,3,2,30,4551,1996,128,154,83.1,89,126,70.6,33,76,43.4,15,13,1,0,0,1,0,0,0,0,0,0,0,0,250,1294,714,14,11,2,6,13,260,30,260,30,250,1294,714,14,11,2,6,13,21,16,14,7,0,10,17,58.8,7,18,4,14,14,35,21,0,331,51,16,5,9,15,21,2,1,1,0,2,9,3,15,2,0,0,0,63,Match Report
479,Swansea City,2018-01-22,0.2,222,11,2,53,280,2,1089,6,219,,Liverpool,eng Premier League,W 1-0,1,0,+1,29,1,0,0,0,0.2,0.2,-2.4,-2.4,0.1,0.3,+0.8,+0.8,+0.9,0.05,3,0.33,0.50,2,66.7,19.1,0,222,328,67.7,2,15,0,0,19,4367,1955,97,114,85.1,78,107,72.9,39,84,46.4,6,2,2,1,0,1,0,2,1,1,0,0,0,0,209,1089,524,5,4,3,17,9,219,18,219,18,209,1089,524,5,4,3,17,9,15,11,11,4,0,3,9,33.3,6,19,6,13,15,30,40,0,280,47,10,0,5,10,17,3,3,0,0,1,13,2,20,1,0,0,0,53,Match Report
480,Liverpool,2018-01-22,2.5,696,10,2,67,769,0,3033,38,694,@,Swansea City,eng Premier League,L 0-1,0,1,-1,71,0,0,0,0,2.5,2.5,+2.4,+2.4,1.7,2.5,-2.5,-2.5,-1.7,0.13,21,0.00,0.00,4,19.0,18.2,1,696,814,85.5,14,86,19,3,85,11551,3244,317,343,92.4,324,362,89.5,43,74,58.1,38,31,1,2,2,2,0,0,0,0,0,0,0,0,623,3033,1735,20,23,4,11,12,694,84,694,84,623,3033,1735,20,23,4,11,12,15,10,7,7,1,6,12,50.0,6,12,0,12,7,22,11,0,769,44,5,6,0,28,25,9,8,1,0,1,15,2,21,1,0,0,0,67,Match Report
481,Swansea City,2018-01-30,2.1,238,7,3,44,295,2,1209,20,235,,Arsenal,eng Premier League,W 3-1,3,1,+2,26,3,0,0,0,2.1,2.1,+0.8,+0.8,0.8,0.5,+0.9,+0.9,+0.2,0.18,12,0.25,0.75,4,33.3,17.5,0,238,333,71.5,5,15,5,1,14,4757,1721,95,108,88.0,95,124,76.6,38,78,48.7,20,13,1,3,0,2,1,2,2,0,0,0,0,0,180,1209,654,10,6,2,6,6,235,14,235,14,180,1209,654,10,6,2,6,6,13,7,8,4,1,4,9,44.4,5,9,1,8,13,26,26,0,295,38,11,4,4,12,14,4,2,0,0,0,9,3,4,0,0,0,0,44,Match Report
482,West Ham,2018-01-30,1.1,230,15,1,46,299,2,1426,16,228,,Crystal Palace,eng Premier League,D 1-1,1,1,0,41,0,1,1,0,1.1,0.4,+0.3,-0.5,0.3,0.7,-0.1,-0.4,-0.3,0.05,7,0.00,0.00,2,28.6,16.9,0,230,350,65.7,6,29,10,6,36,4884,2139,92,126,73.0,91,127,71.7,44,82,53.7,16,13,1,0,1,1,0,2,1,0,0,0,1,0,186,1426,681,14,15,1,9,6,228,36,228,36,186,1426,681,14,15,1,9,6,25,15,10,13,2,8,15,53.3,7,4,1,3,12,37,26,0,299,49,13,1,5,30,21,5,3,1,0,2,7,1,5,2,1,0,0,46,Match Report
483,Crystal Palace,2018-01-30,0.9,402,5,1,46,457,2,2035,17,400,@,West Ham,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,0.9,0.9,-0.3,+0.5,0.8,0.9,+0.1,+0.1,+0.2,0.10,9,0.11,0.33,3,33.3,19.7,1,402,504,79.8,7,38,6,3,38,7100,2632,200,222,90.1,150,192,78.1,46,79,58.2,17,11,2,1,1,2,0,2,2,0,0,0,0,0,401,2035,962,22,18,4,22,17,400,38,400,38,401,2035,962,22,18,4,22,17,9,5,5,2,2,3,15,20.0,12,5,1,4,15,24,23,0,457,47,12,1,4,23,21,3,3,0,0,0,6,1,50,0,0,1,0,46,Match Report
484,Huddersfield,2018-01-30,0.3,224,10,3,46,296,0,898,7,224,,Liverpool,eng Premier League,L 0-3,0,3,-3,26,0,0,0,0,0.3,0.3,-1.5,-0.7,0.1,0.2,-0.3,-0.3,-0.1,0.07,5,0.00,0.00,1,20.0,16.6,1,224,335,66.9,2,17,2,1,23,3731,1697,107,133,80.5,77,107,72.0,24,61,39.3,7,6,0,0,0,1,0,0,0,0,0,0,0,0,192,898,423,9,3,0,14,6,224,23,224,23,192,898,423,9,3,0,14,6,11,10,6,4,1,3,9,33.3,6,17,4,13,12,23,39,1,296,36,9,0,0,8,15,1,0,1,0,3,11,3,17,3,0,1,0,46,Match Report
485,Liverpool,2018-01-30,1.8,840,8,3,47,919,6,2514,25,839,@,Huddersfield,eng Premier League,W 3-0,3,0,+3,74,2,1,1,0,1.8,1.1,+1.5,+0.7,0.8,0.9,+1.2,+0.9,+0.2,0.08,13,0.15,0.33,6,46.2,20.2,0,840,964,87.1,11,70,9,2,75,16408,4729,284,312,91.0,431,471,91.5,117,154,76.0,25,21,0,1,1,1,1,6,4,0,0,1,1,0,532,2514,1250,20,15,5,15,8,839,75,839,75,532,2514,1250,20,15,5,15,8,13,8,4,9,0,7,12,58.3,5,12,2,10,9,22,18,0,919,43,10,1,5,20,24,4,4,0,0,2,15,3,6,2,1,0,0,47,Match Report
486,Arsenal,2018-01-30,1.3,859,0,2,35,906,2,3399,18,854,@,Swansea City,eng Premier League,L 1-3,1,3,-2,74,1,0,0,0,1.3,1.3,-0.8,-0.8,1.2,1.7,-0.3,-0.3,-0.2,0.14,9,0.11,0.25,4,44.4,16.0,0,859,948,90.6,8,77,15,2,75,13817,3521,437,463,94.4,356,378,94.2,46,64,71.9,18,17,0,0,0,1,0,2,2,0,0,0,0,0,722,3399,1751,18,23,2,10,9,854,75,854,75,722,3399,1751,18,23,2,10,9,11,0,5,3,3,5,11,45.5,6,13,4,9,8,19,15,2,906,39,4,3,4,21,23,3,0,3,0,3,10,2,23,3,0,0,0,35,Match Report
487,Watford,2018-01-31,0.7,201,9,3,51,282,0,1011,18,193,@,Stoke City,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,0.7,0.7,-0.3,-0.3,0.6,0.6,-0.7,-0.7,-0.6,0.06,11,0.00,0.00,2,18.2,16.6,0,201,343,58.6,9,25,6,1,25,3711,2023,98,131,74.8,66,112,58.9,31,83,37.3,18,13,1,1,2,1,0,0,0,0,0,0,0,0,204,1011,447,11,8,3,14,6,193,24,193,24,204,1011,447,11,8,3,14,6,13,9,6,6,1,2,13,15.4,11,9,3,6,8,21,37,1,282,61,17,0,4,14,28,6,2,2,0,0,4,3,15,0,0,0,0,51,Match Report
488,Tottenham,2018-01-31,1.5,453,14,3,69,516,2,2148,38,452,,Manchester Utd,eng Premier League,W 2-0,2,0,+2,52,1,0,0,0,1.5,1.5,+0.5,+0.5,1.2,1.0,-0.5,-0.5,-1.2,0.07,22,0.05,0.17,6,27.3,19.5,1,453,566,80.0,18,43,16,1,62,7807,3176,213,239,89.1,194,222,87.4,36,75,48.0,38,30,2,1,1,3,1,2,2,0,0,0,0,0,337,2148,1059,24,26,5,12,15,452,61,452,61,337,2148,1059,24,26,5,12,15,26,14,15,7,4,12,21,57.1,9,8,1,7,18,44,20,0,516,49,21,3,3,16,18,6,2,3,0,1,11,3,5,1,0,0,0,69,Match Report
489,Stoke City,2018-01-31,0.9,186,4,2,48,274,0,1171,17,181,,Watford,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,0.9,0.9,+0.3,+0.3,0.3,0.7,-0.9,-0.9,-0.3,0.09,11,0.00,0.00,4,36.4,15.2,2,186,330,56.4,4,21,7,1,36,3866,2070,78,112,69.6,72,118,61.0,33,82,40.2,17,10,1,2,2,2,0,0,0,0,0,0,0,0,200,1171,594,14,15,3,13,11,181,33,181,33,200,1171,594,14,15,3,13,11,10,4,4,5,1,4,10,40.0,6,7,4,3,11,21,40,2,274,51,10,1,1,13,30,2,1,1,0,5,6,2,19,5,0,0,0,48,Match Report
490,Brighton,2018-01-31,1.1,224,9,2,53,302,2,1190,17,223,@,Southampton,eng Premier League,D 1-1,1,1,0,34,0,1,1,0,1.1,0.3,-0.3,-1.1,0.2,0.3,-0.1,-0.3,-0.2,0.04,8,0.00,0.00,1,12.5,23.8,0,224,347,64.6,4,29,1,0,25,4529,2184,96,124,77.4,70,106,66.0,42,75,56.0,17,14,0,1,0,2,0,2,1,0,0,0,1,0,196,1190,572,12,5,5,17,9,223,24,223,24,196,1190,572,12,5,5,17,9,20,9,8,11,1,15,31,48.4,16,15,6,9,16,36,42,0,302,41,7,0,2,13,14,2,0,2,0,4,15,2,11,4,1,0,0,53,Match Report
491,Manchester Utd,2018-01-31,1.0,399,15,3,62,460,0,1760,7,393,@,Tottenham,eng Premier League,L 0-2,0,2,-2,48,0,0,0,0,1.0,1.0,-0.5,-0.5,0.4,0.4,-1.0,-1.0,-0.4,0.17,6,0.00,0.00,3,50.0,12.7,0,399,516,77.3,4,19,5,0,20,6763,2766,205,235,87.2,111,138,80.4,50,84,59.5,7,5,1,1,0,0,0,0,0,0,0,0,0,0,307,1760,871,12,10,6,14,14,393,20,393,20,307,1760,871,12,10,6,14,14,25,15,18,6,1,10,25,40.0,15,17,7,10,15,40,16,2,460,47,11,2,10,12,15,3,2,1,0,9,9,3,19,9,0,0,1,62,Match Report
492,Chelsea,2018-01-31,1.2,560,10,3,61,621,0,2683,41,553,,Bournemouth,eng Premier League,L 0-3,0,3,-3,65,0,0,0,0,1.2,1.2,+0.1,+0.1,1.0,1.3,-1.2,-1.2,-1.0,0.06,21,0.00,0.00,5,23.8,17.9,2,560,683,82.0,18,45,16,6,60,9801,3305,253,282,89.7,239,276,86.6,50,88,56.8,41,31,2,4,1,2,1,0,0,0,0,0,0,0,502,2683,1224,23,19,6,16,13,553,59,553,59,502,2683,1224,23,19,6,16,13,16,10,6,7,3,4,14,28.6,10,11,4,7,7,23,11,1,621,58,12,2,3,25,29,8,3,3,0,4,11,3,42,4,0,0,0,61,Match Report
493,Manchester City,2018-01-31,2.3,631,13,2,68,698,6,2929,34,620,,West Brom,eng Premier League,W 3-0,3,0,+3,73,3,0,0,0,2.3,2.3,+2.2,+2.2,1.9,1.7,+0.7,+0.7,+1.1,0.13,19,0.16,0.30,10,52.6,18.5,2,631,736,85.7,12,56,19,0,74,10153,2943,342,372,91.9,227,258,88.0,49,76,64.5,34,27,0,3,1,2,1,6,5,0,1,0,0,0,546,2929,1788,32,26,10,10,10,620,73,620,73,546,2929,1788,32,26,10,10,10,16,13,3,10,3,3,9,33.3,6,11,1,10,8,24,8,0,698,38,8,4,9,20,18,9,2,0,0,0,18,2,33,0,0,0,0,68,Match Report
494,Newcastle Utd,2018-01-31,2.2,312,10,3,53,395,2,1201,27,309,,Burnley,eng Premier League,D 1-1,1,1,0,52,1,0,1,1,2.2,1.5,+1.2,+0.4,1.0,0.8,-1.2,-0.5,0.0,0.11,13,0.08,0.33,3,23.1,20.4,1,312,450,69.3,10,19,10,2,34,5026,2199,164,188,87.2,77,115,67.0,41,89,46.1,27,18,3,2,2,2,0,2,0,1,0,1,0,0,226,1201,622,17,9,4,15,7,309,31,309,31,226,1201,622,17,9,4,15,7,17,10,5,12,0,3,9,33.3,6,11,2,9,9,26,48,1,395,53,13,1,2,19,25,7,3,1,0,2,14,3,17,2,1,0,1,53,Match Report
495,Everton,2018-01-31,1.2,262,19,3,46,348,4,1455,15,262,,Leicester City,eng Premier League,W 2-1,2,1,+1,44,2,0,0,0,1.2,1.2,-1.0,-0.2,0.6,0.7,+0.8,+0.8,+1.4,0.14,9,0.22,0.67,3,33.3,17.3,0,262,400,65.5,4,26,3,0,34,4953,2227,120,146,82.2,103,148,69.6,35,92,38.0,15,9,2,0,1,2,1,4,2,1,0,0,0,1,200,1455,713,13,14,3,23,14,262,34,262,34,200,1455,713,13,14,3,23,14,24,19,13,9,2,9,19,47.4,10,14,3,11,14,38,27,1,348,49,10,2,3,15,26,5,1,4,0,3,6,3,7,3,0,1,0,46,Match Report
496,Burnley,2018-01-31,1.0,269,13,3,51,348,0,983,20,268,@,Newcastle Utd,eng Premier League,D 1-1,1,1,0,48,0,0,0,0,1.0,1.0,-1.2,-0.4,1.1,0.6,-1.0,-1.0,-1.1,0.11,11,0.00,0.00,2,18.2,17.2,0,269,415,64.8,10,25,6,0,35,4910,2241,140,168,83.3,73,120,60.8,45,96,46.9,20,12,4,1,3,0,0,0,0,0,0,0,0,0,262,983,393,10,4,2,11,14,268,34,268,34,262,983,393,10,4,2,11,14,18,13,9,9,0,11,19,57.9,8,12,3,9,9,27,34,0,348,67,17,0,3,17,33,4,3,1,0,0,14,3,20,0,0,1,0,51,Match Report
497,Bournemouth,2018-01-31,1.1,261,10,3,50,317,5,971,19,258,@,Chelsea,eng Premier League,W 3-0,3,0,+3,35,3,0,0,0,1.1,1.1,-0.1,-0.1,1.0,0.5,+1.9,+1.9,+1.0,0.10,11,0.27,0.60,5,45.5,20.6,0,261,361,72.3,9,19,3,1,21,4767,2278,121,148,81.8,115,138,83.3,24,69,34.8,19,14,3,1,1,0,0,5,4,0,0,1,0,0,181,971,421,12,8,2,20,12,258,21,258,21,181,971,421,12,8,2,20,12,23,10,10,12,1,10,32,31.3,22,14,8,6,18,41,41,0,317,42,7,1,1,7,20,5,1,3,0,2,9,3,10,2,0,0,0,50,Match Report
498,Southampton,2018-01-31,1.4,524,8,3,56,606,0,2277,29,522,,Brighton,eng Premier League,D 1-1,1,1,0,66,1,0,0,0,1.4,1.4,+0.3,+1.1,0.6,1.1,-0.4,-0.4,-0.6,0.08,18,0.06,0.33,3,16.7,21.2,1,524,659,79.5,12,50,11,3,59,8333,2621,275,311,88.4,179,215,83.3,48,96,50.0,29,21,4,2,1,1,0,0,0,0,0,0,0,0,399,2277,1406,25,22,2,18,5,522,59,522,59,399,2277,1406,25,22,2,18,5,12,8,9,0,3,3,16,18.8,13,17,2,15,12,24,16,0,606,53,13,2,2,37,26,7,1,5,0,0,16,3,34,0,0,1,0,56,Match Report
499,Leicester City,2018-01-31,2.2,358,9,3,44,437,2,1819,11,353,@,Everton,eng Premier League,L 1-2,1,2,-1,56,0,1,1,0,2.2,1.4,+1.0,+0.2,0.6,1.0,-1.2,-1.4,-0.6,0.22,7,0.00,,0,0.0,10.2,0,358,504,71.0,4,29,6,4,39,7344,2789,131,162,80.9,168,215,78.1,58,115,50.4,11,5,2,1,2,1,0,2,0,1,0,0,1,0,255,1819,919,13,10,2,8,15,353,36,353,36,255,1819,919,13,10,2,8,15,17,9,9,6,2,3,10,30.0,7,8,2,6,14,31,30,3,437,67,12,2,5,20,38,5,1,3,0,0,13,3,22,0,1,0,0,44,Match Report
500,West Brom,2018-01-31,0.2,179,12,3,54,227,0,913,5,177,@,Manchester City,eng Premier League,L 0-3,0,3,-3,27,0,0,0,0,0.2,0.2,-2.2,-2.2,0.1,0.0,-0.2,-0.2,-0.1,0.05,3,0.00,0.00,1,33.3,19.1,0,179,270,66.3,2,10,2,0,13,3554,1773,74,88,84.1,67,94,71.3,33,71,46.5,5,3,0,1,1,0,0,0,0,0,0,0,0,0,164,913,393,5,5,2,11,13,177,12,177,12,164,913,393,5,5,2,11,13,17,12,15,2,0,7,20,35.0,13,14,2,12,17,34,32,0,227,43,10,0,1,2,21,1,1,0,0,0,11,3,36,0,0,0,0,54,Match Report
501,Bournemouth,2018-02-03,1.7,348,5,3,56,418,4,1713,27,348,,Stoke City,eng Premier League,W 2-1,2,1,+1,57,2,0,0,0,1.7,1.7,+1.0,+1.0,1.2,1.0,+0.3,+0.3,-0.2,0.11,15,0.13,0.29,7,46.7,15.5,2,348,491,70.9,12,36,10,2,48,6426,2698,139,173,80.3,171,223,76.7,35,85,41.2,27,20,2,2,1,2,0,4,2,1,0,0,1,0,275,1713,771,17,12,7,17,16,348,48,348,48,275,1713,771,17,12,7,17,16,10,5,4,5,1,1,10,10.0,9,12,4,8,5,15,23,0,418,71,23,0,1,20,27,8,3,2,0,2,10,3,37,2,0,0,0,56,Match Report
502,Everton,2018-02-03,1.2,335,4,3,57,381,2,1396,16,334,@,Arsenal,eng Premier League,L 1-5,1,5,-4,43,1,0,0,0,1.2,1.2,-1.4,-1.4,1.0,1.4,-0.2,-0.2,0.0,0.12,10,0.10,0.50,2,20.0,15.3,0,335,434,77.2,6,38,6,2,43,6499,2571,133,156,85.3,151,185,81.6,44,73,60.3,16,12,1,1,0,0,2,2,2,0,0,0,0,0,260,1396,682,16,6,2,15,12,334,43,334,43,260,1396,682,16,6,2,15,12,11,4,4,2,5,3,12,25.0,9,10,4,6,16,27,26,2,381,50,8,0,4,24,27,6,0,0,4,3,8,3,29,3,0,0,0,57,Match Report
503,Huddersfield,2018-02-03,0.2,201,16,3,51,257,0,1243,7,198,@,Manchester Utd,eng Premier League,L 0-2,0,2,-2,26,0,0,0,0,0.2,0.2,-1.4,-0.5,0.1,0.3,-0.2,-0.2,-0.1,0.05,4,0.00,,0,0.0,15.4,0,201,286,70.3,2,14,4,1,15,3795,1935,101,117,86.3,64,94,68.1,31,62,50.0,7,3,2,0,2,0,0,0,0,0,0,0,0,0,203,1243,621,11,13,1,13,10,198,15,198,15,203,1243,621,11,13,1,13,10,22,16,13,7,2,6,33,18.2,27,17,5,12,14,36,32,0,257,29,9,0,1,11,8,2,0,2,0,0,4,3,37,0,0,1,0,51,Match Report
504,West Brom,2018-02-03,0.8,237,7,3,46,319,4,1235,17,235,,Southampton,eng Premier League,L 2-3,2,3,-1,39,2,0,0,0,0.8,0.8,-0.2,-0.2,0.5,0.7,+1.2,+1.2,+1.5,0.09,9,0.22,0.67,3,33.3,21.1,3,237,369,64.2,5,27,9,3,29,5207,3088,107,146,73.3,71,104,68.3,54,102,52.9,17,12,2,0,0,3,0,4,3,1,0,0,0,0,252,1235,618,12,15,2,18,10,235,29,235,29,252,1235,618,12,15,2,18,10,11,7,5,5,1,1,15,6.7,14,15,3,12,16,27,17,1,319,49,9,1,3,24,21,5,3,1,0,1,7,3,24,1,0,0,0,46,Match Report
505,Stoke City,2018-02-03,0.7,247,20,3,53,321,2,1315,19,244,@,Bournemouth,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,0.7,0.7,-1.0,-1.0,0.7,0.6,+0.3,+0.3,+0.3,0.06,13,0.08,0.33,3,23.1,17.9,0,247,376,65.7,10,21,8,3,24,5388,2569,90,117,76.9,97,129,75.2,56,107,52.3,19,13,4,0,2,0,0,2,2,0,0,0,0,0,245,1315,503,7,8,2,13,9,244,23,244,23,245,1315,503,7,8,2,13,9,28,20,14,12,2,12,23,52.2,11,11,4,7,16,44,39,0,321,49,16,0,2,15,26,1,0,1,0,6,11,3,12,6,0,0,0,53,Match Report
506,Southampton,2018-02-03,0.9,436,8,3,57,516,6,1873,23,429,@,West Brom,eng Premier League,W 3-2,3,2,+1,61,3,0,0,0,0.9,0.9,+0.2,+0.2,0.7,1.0,+2.1,+2.1,+1.3,0.07,13,0.23,0.60,5,38.5,19.1,2,436,573,76.1,10,40,10,3,52,7563,2774,219,252,86.9,154,189,81.5,46,97,47.4,23,15,2,4,0,2,0,6,2,2,1,0,1,0,381,1873,1039,17,10,2,13,10,429,51,429,51,381,1873,1039,17,10,2,13,10,14,8,6,8,0,4,14,28.6,10,5,2,3,6,20,31,0,516,55,11,3,9,22,25,7,6,0,0,2,15,3,8,2,0,0,0,57,Match Report
507,Brighton,2018-02-03,1.7,375,5,3,57,454,5,1852,38,374,,West Ham,eng Premier League,W 3-1,3,1,+2,55,3,0,0,0,1.7,1.7,+1.3,+1.3,1.2,0.9,+1.3,+1.3,+0.8,0.08,21,0.14,0.60,5,23.8,17.1,0,375,518,72.4,16,29,10,5,38,6499,2360,182,209,87.1,121,165,73.3,49,98,50.0,38,32,2,2,2,0,0,5,5,0,0,0,0,0,302,1852,924,23,17,4,13,11,374,37,374,37,302,1852,924,23,17,4,13,11,8,5,2,6,0,5,16,31.3,11,7,1,6,6,14,18,0,454,61,10,1,6,21,40,4,3,1,0,3,13,3,14,3,0,0,0,57,Match Report
508,Manchester City,2018-02-03,1.8,625,6,1,47,677,2,2784,35,619,@,Burnley,eng Premier League,D 1-1,1,1,0,70,1,0,0,0,1.8,1.8,+0.9,+0.9,1.3,1.6,-0.8,-0.8,-0.3,0.09,20,0.05,0.14,7,35.0,18.8,1,625,733,85.3,14,39,14,0,57,10962,3280,264,289,91.3,292,322,90.7,50,79,63.3,35,27,4,1,1,1,1,2,1,1,0,0,0,0,492,2784,1527,36,21,17,12,5,619,56,619,56,492,2784,1527,36,21,17,12,5,13,6,8,5,0,4,7,57.1,3,11,1,10,12,25,28,0,677,56,9,0,9,16,20,13,1,1,0,0,13,1,17,0,0,0,0,47,Match Report
509,Swansea City,2018-02-03,0.3,275,10,3,55,333,2,1339,6,272,@,Leicester City,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,0.3,0.3,-1.4,-1.4,0.3,0.2,+0.7,+0.7,+0.7,0.10,3,0.33,1.00,1,33.3,13.1,0,275,387,71.1,3,19,4,2,19,5125,2002,124,150,82.7,101,127,79.5,40,84,47.6,6,4,2,0,0,0,0,2,0,2,0,0,0,0,195,1339,720,16,12,2,14,12,272,19,272,19,195,1339,720,16,12,2,14,12,14,10,3,8,3,6,13,46.2,7,14,4,10,12,26,41,0,333,54,14,0,5,16,26,3,1,2,0,0,14,3,25,0,0,0,0,55,Match Report
510,West Ham,2018-02-03,0.4,305,12,2,45,367,2,1620,8,304,@,Brighton,eng Premier League,L 1-3,1,3,-2,45,1,0,0,0,0.4,0.4,-1.3,-1.3,0.4,0.4,+0.6,+0.6,+0.6,0.11,4,0.25,1.00,1,25.0,12.3,0,305,426,71.6,4,23,9,5,34,5919,2476,118,138,85.5,138,175,78.9,43,95,45.3,8,6,0,2,0,0,0,2,0,0,2,0,0,0,251,1620,734,10,12,3,15,3,304,34,304,34,251,1620,734,10,12,3,15,3,17,12,12,4,1,6,15,40.0,9,15,5,10,18,35,39,2,367,56,13,0,3,17,25,1,1,0,0,3,9,2,18,3,0,0,0,45,Match Report
511,Arsenal,2018-02-03,2.6,488,19,3,49,543,9,2374,27,484,,Everton,eng Premier League,W 5-1,5,1,+4,57,5,0,0,0,2.6,2.6,+1.4,+1.4,2.5,2.3,+2.4,+2.4,+2.5,0.18,15,0.33,0.71,7,46.7,14.8,1,488,582,83.8,12,31,10,0,45,7775,2712,262,292,89.7,186,209,89.0,30,56,53.6,27,22,2,1,1,1,0,9,8,1,0,0,0,0,460,2374,1263,23,15,5,13,8,484,45,484,45,460,2374,1263,23,15,5,13,8,22,19,17,5,0,10,23,43.5,13,10,4,6,13,35,27,1,543,38,10,3,1,10,13,4,2,2,0,1,6,3,27,1,0,0,0,49,Match Report
